OBJECTID;SOURCE;X_Este;Y_Norte;MINERAL_PPAL;FORMA_OCURRENCIA;ID_NOM_DEP;IG_MUN;IG_DEP
2133;AGA;854827;1083199;Molibdeno-Mo;Sin Informacion;Sin Nombre;Salamina;Caldas
2134;AGA;852452;1082239;Molibdeno-Mo;Sin Informacion;Sin Nombre;Salamina;Caldas
2135;AGA;849717;1081561;Molibdeno-Mo;Sin Informacion;Sin Nombre;Salamina;Caldas
2136;AGA;851429;1089005;Molibdeno-Mo;Sin Informacion;Sin Nombre;Salamina;Caldas
2137;AGA;827806;1085666;Molibdeno-Mo;Veta;Sin Informacion;Riosusio;Caldas
2138;AGA;726000;1241502;Molibdeno-Mo;Sin Informacion;Pantanos- pegadorcito;Dabeiba;Antioquia
2139;AGA;855047;1114566;Molibdeno-Mo;Sin Informacion;Sin Nombre;Aguadas;Caldas
2140;AGA;850696;1117606;Molibdeno-Mo;Sin Informacion;Sin Nombre;Aguadas;Caldas
2141;AGA;854471;1121367;Molibdeno-Mo;Sin Informacion;Sin Nombre;Sonson;Antioquia
2142;AGA;797000;1179502;Plomo-Pb;Veta;Altamira;Betulia;Antioquia
2143;AGA;894400;1082702;Plomo-Pb;Veta;La Bella;Marquetalia;Caldas
2144;AGA;899950;1087052;Plomo-Pb;Veta;La Gallina;Samana;Caldas
2145;AGA;891300;1080952;Plomo-Pb;Veta;La Diamantina;Marquetalia;Caldas
2146;AGA;827000;1082502;Plomo-Pb;Veta;Florencia;Riosucio;Caldas
2147;AGA;822500;1081002;Plomo-Pb;Veta;San Antonio;Quinchia;Risaralda
2148;AGA;893650;1086912;Plomo-Pb;Veta;La Sofia;Samana;Caldas
2149;AGA;885580;996002;Plomo-Pb;Veta;Las Dalias;Anzoategui;Tolima
2150;AGA;877100;1008002;Plomo-Pb;Veta;Quebrada Negra;Anzoategui;Tolima
2151;AGA;887760;1002922;Plomo-Pb;Veta;Quebrada Santa Barbara;Anzoategui;Tolima
2152;AGA;797732;1186498;Plomo-Pb;Sin Informacion;Mina Pastorera;Anza;Antioquia
2153;AGA;895890;1074988;Plomo-Pb;Veta;El Rubi;Fresno;Tolima
2154;AGA;821062;1084230;Plomo-Pb;Veta;Sin Informacion;Quinchia;Risaralda
2155;AGA;899950;1067052;Plomo-Pb;Veta;La Gallina;Fresno;Tolima
2156;AGA;867750;1255502;Plomo-Pb;Sin Informacion;La bramadora;Anori;Antioquia
2157;AGA;911005;1196275;Plomo-Pb;Veta;Las camelias;San Rafael;Antioquia
2158;AGA;759026;1142536;Plomo-Pb;Sin Informacion;Mina La Equis;Quibdo;Choco
2159;AGA;888212;1073580;Plomo-Pb;Sin Informacion;Sin Informacion;Manzanares;Caldas
2160;AGA;885138;1076654;Plomo-Pb;Sin Informacion;Sin Informacion;Manzanares;Caldas
2161;AGA;818340;1089790;Plomo-Pb;Sin Informacion;Sin Informacion;Riosucio;Caldas
2162;AGA;816663;1084759;Plomo-Pb;Sin Informacion;Sin Informacion;Quinchia;Risaralda
2163;AGA;814500;1087502;Antimonio-Sb;Veta;La Palma;Riosucio;Caldas
2164;AGA;876400;1047852;Antimonio-Sb;Sin Informacion;Las Damas;Casabianca;Tolima
2165;AGA;884332;1026786;Antimonio-Sb;Veta;Cajones;Murillo;Tolima
2166;AGA;876985;1048347;Antimonio-Sb;Veta;Las Damas;Casabianca;Tolima
2167;AGA;831801;1039888;Antimonio-Sb;Veta;Sin Informacion;Chinchina;Caldas
2168;AGA;842925;1048643;Antimonio-Sb;Sin Informacion;Sin Nombre;villa Maria;Caldas
2169;AGA;810483;1165970;Antimonio-Sb;Sin Informacion;El zancudo;Titiribi;Antioquia
2170;AGA;875500;1246252;Antimonio-Sb;Veta;El Machete;Gomez Plata;Antioquia
2171;AGA;841700;1037302;Antimonio-Sb;Sin Informacion;La Gloria, La Telarana;Villamaria;Caldas
2172;AGA;810180;1085002;Antimonio-Sb;Sin Informacion;La Palma;Guatica;Caldas
2173;AGA;882250;1025742;Antimonio-Sb;Sin Informacion;Cajones;Murillo;Tolima
2174;AGA;807856;1086336;Antimonio-Sb;Sin Informacion;Sin Informacion;Riosucio;Caldas
2175;AGA;807420;1084057;Zn;Sin Informacion;Sin Nombre;Guatica;Risaralda
2176;AGA;812980;1085952;Zn;Sin Informacion;Sin Nombre;Guatica;Risaralda
2177;AGA;809947;1091512;Zn;Sin Informacion;Sin Nombre;Riosucio;Caldas
2178;AGA;807420;1096693;Zn;Sin Informacion;Sin Nombre;Riosucio;Caldas
2179;AGA;767237;1148375;Zn;Sin Informacion;Sin Nombre;El Carmen de Atrato;Choco
